video_id,title,duration_seconds,total_views,num_chars,num_words,num_punctuation,num_words_uppercase,num_words_lowercase,num_stopwords,avg_word_len,contain_digits,startswith_digits,title_sentiment,active_since_days
v=H8Uh--SNG48,More ways to use POP IT FIDGET #SHORTS,55,3983128,38,8,1,4,3,3,4.75,0,0,0.5,120
v=cW0Gf1s_Y9A,POP IT! COLORFUL DIYs and COOL HACKS FOR EVERYONE,635,1270655,49,9,1,7,1,2,5.444444444444445,0,0,0.32499999999999996,120
v=zhGIXD-HffI,"Creative DIYs and Crafts To Try! || Glue gun, 3D pen, Soap and Epoxy Resin Ideas You Will Adore.",667,563214,96,19,6,1,4,5,5.052631578947368,1,0,0.625,120
v=L5ucjDC3zEo,AWESOME RECYCLING IDEAS FOR YOUR HOME DECOR,662,394466,43,7,0,7,0,2,6.142857142857143,0,0,1.0,120
v=jbZLyqTywzI,13 Clever Ways to Keep Your Child Happy! Studying has never been so fun!,512,143363,72,14,2,0,6,5,5.142857142857143,1,1,0.513888888888889,120
v=Q7oqbR0cr5g,POP IT! CAMPING HACKS & SURVIVAL TIPS YOU NEED TO KNOW,693,1305310,54,11,2,10,0,2,4.909090909090909,0,0,0.0,120
v=zgHmDg-IwUs,MEGA GLUE GUN COMPILATION FOR CRAFTY PEOPLE BY 5-MINUTE CRAFTS,3600,746175,62,10,1,10,0,2,6.2,1,0,0.4,120
v=v02MWcwh0iU,AWESOME EVERYDAY HACKS EVERY PARENT SHOULD TRY,960,1987060,46,7,0,7,0,1,6.571428571428571,0,0,0.4,120
v=iMtTf-d4d4E,GIRLS and BOYS DO IT all the time || Cool Life Hacks and Pranks to Try with Friends,714,356555,83,18,2,4,7,8,4.611111111111111,0,0,0.35,120
v=DpXBl9CRFU4,POP IT! 23 Cool Parenting Life Hacks For New Moms And Dads,640,15917958,58,12,1,2,0,2,4.833333333333333,1,0,0.24318181818181817,120
v=P1GT2N1OZnI,Smart Hacks To Make Parenting Ten Times Easier,690,6669729,46,8,0,0,0,1,5.75,0,0,0.10714285714285714,120
v=bIGWEcvbGpk,HOT GLUE GUN and 3D PEN HACKS | 29 Cool Hacks And Crafts For You,759,682364,64,15,1,6,1,4,4.266666666666667,1,0,0.3,120
v=mvcvZTmf-5o,Budget Bathroom Renovation Ideas || Renovate your home easily and cheaply,771,475828,73,11,2,0,5,2,6.636363636363637,0,0,0.4166666666666667,120
v=jghHddgBx10,33 GARDENING HACKS || How To Grow Any Plants At Home,547,348197,52,11,2,2,0,4,4.7272727272727275,1,1,0.0,120
v=fejANz5J2Ic,WEDDING HACKS || Couple Transformation and DIY Jewelry for The Most Special Day of Your Life,645,1387572,92,16,2,3,3,6,5.75,0,0,0.4285714285714286,120
v=2jlORMmA1eY&t=400s,25 COOL LIFE HACKS FOR EVERY OCCASION,640,1696226,37,7,0,6,0,1,5.285714285714286,1,1,0.35,120
v=v2RSjkpMp0o,MEGA COMPILATION FOR SMART PARENTS BY 5-MINUTE CRAFTS,3720,21243209,53,8,1,8,0,2,6.625,1,0,0.21428571428571427,120
v=2lLSBgD1eBs,GLUE GUN VS 3D PEN! This is a new level of crafting,604,2957481,51,12,1,5,6,4,4.25,1,0,0.13636363636363635,120
v=C9U419Htbmc,Don’t Throw Away Cardboard! Hamster Maze and Fantastic DIY Old Things Recycle Ideas,756,704971,83,13,1,1,1,1,6.384615384615385,0,0,0.25,120
v=qc4MNzqFvLY,YUMMY FOOD IDEAS || 30 Simply Eggs Recipes That Will Melt In Your Mouth,663,633455,71,14,2,3,0,4,5.071428571428571,1,0,0.0,120
v=F43zWsPdzfc,Girls Problems With Short VS Long Hair || LONG NAILS STRUGGLES,554,1512521,62,11,2,4,0,1,5.636363636363637,0,0,-0.03333333333333333,120
v=E8XqQERDmPo,"HOW TO HAVE FUN WITH FRIENDS || 21 Hacks to Get Snacks, Makeup and Pets into a Party",775,665777,84,18,3,6,4,8,4.666666666666667,1,0,0.3,150
v=-QTGRnFup6Y,"HOT GLUE GUN IDEAS || 20 Cool DIY Projects with 3D Pen, Epoxy Resin be 5-Minute Crafts",609,1839220,86,17,4,6,2,2,5.0588235294117645,1,0,0.3,150
v=CvANP3DOcBo,Last Minute Easter Decorating Ideas || Lovely Crafts To Keep Your Child Happy,466,409215,77,13,2,0,0,2,5.923076923076923,0,0,0.43333333333333335,150
v=Kd3fBrj2cRA,REAL LIVE || Shooting Stunning Science Experiments,14880,423938,50,7,2,2,0,0,7.142857142857143,0,0,0.3522727272727273,150
v=11cNVEBucA4,5 Miniature DIYs That Parents and Kids will Enjoy! Crafts for @Cave Club!,521,180523,73,13,3,0,3,4,5.615384615384615,1,1,0.625,150
v=dAQYHhjS228,25 Viral TIK TOK Hacks || HOW TO SNEAK FRIENDS into the movies,689,720260,62,13,2,6,3,4,4.769230769230769,1,1,0.0,150
v=KZKlILI1RJg,SMART PARENTING LIFE AND HACKS || Clever Ideas And Funny Situations By 5-Minute Crafts,639,7489905,86,14,3,5,0,3,6.142857142857143,1,0,0.21031746031746032,150
v=WGtGxPLDe2s,Help us bring the trophy home!,153,447665,30,6,1,0,5,1,5.0,0,0,0.0,150
v=Ho1juKSmGQA,MYSTERY BOX CHALLENGE You Have To Try With Friends #shorts,55,9207855,58,10,1,3,1,4,5.8,0,0,0.0,150
v=DwlJl2ba3rs,29 SUMMER LIFE HACKS || TikTok Trends And Viral Hacks You Will Enjoy,616,1194911,68,13,2,3,0,3,5.230769230769231,1,1,0.4,150
v=mMWoAV5IS18,Tik Tok STUNNING photo ideas #shorts,55,28235642,36,6,1,1,3,0,6.0,0,0,0.5,150
v=iyZBlAWQ9nE,DIY Dolls House Miniature. Take a Photo in this Tiny Photo Studio!,554,282572,66,12,2,1,3,3,5.5,0,0,0.0,150
v=0-JXqy2dO3Y,Top Funny Pet Hacks #shorts,56,6653000,27,5,1,0,1,0,5.4,0,0,0.375,150
v=UdED9vldYJw,FIRST AID HACKS || 23 Safety Tricks For Common Problems,603,2043234,55,10,2,3,0,1,5.5,1,0,-0.024999999999999994,150
v=t1aDFj0X-Ek,Don’t Repeat Crazy Experiments at home #shorts,48,10232996,46,7,1,0,3,1,6.571428571428571,0,0,-0.6,150
v=7yF7RFNQcJo,SMART PARENTING LIFE AND HACKS || Clever Ideas And Funny Situations By 5-Minute Crafts,629,3008912,86,14,3,5,0,3,6.142857142857143,1,0,0.21031746031746032,150
v=zaukXOmX6Yw,How to Stay Healthy #shorts,51,2248915,27,5,1,0,2,2,5.4,0,0,0.5,150
v=fraDOSCG6x4,WOW! Amazing 3D Printer #shorts,60,2440763,31,5,2,2,1,0,6.2,1,0,0.36250000000000004,150
v=BQyWK1bJG0g,Awesome Hacks with Balloons #shorts,56,17103278,35,5,1,0,2,1,7.0,0,0,1.0,150
v=o--S2j7i-JU,22 CLEVER CAMPING IDEAS For Your Next Trip!,585,1609928,43,8,1,3,0,2,5.375,1,1,0.08333333333333333,150
v=XiJNRWpFmvw,22 CLEVER CAMPING IDEAS For Your Next Trip! (Trailer),61,280717,53,9,3,3,0,2,5.888888888888889,1,1,0.08333333333333333,150
v=DpyVY7Nm9Zc,Creative Cake Decorating Ideas #shorts,51,5677340,38,5,1,0,1,0,7.6,0,0,0.5,150
v=q1JsZzPV5zw,HOT GLUE GUN HACKS || Best Glue Gun & 3D Pen Ideas,603,2605968,50,12,3,5,0,0,4.166666666666667,1,0,0.625,150
v=lqhmqMrSt0Q,Primitive Bushcraft Shelter || Easy Crafts for Beginners #Shorts,60,24463402,64,9,3,0,1,1,7.111111111111111,0,0,0.43333333333333335,180
v=swD7peONcaE,AMAZING DIY IDEAS FROM EPOXY RESIN || 22 easy epoxy resin crafts and jewelry,611,2083106,76,14,2,6,6,2,5.428571428571429,1,0,0.5166666666666667,180
v=7wkMI-xqay0,16 PARENTING HACKS YOU NEED TO KNOW|| Cool Ideas To Make Parenting Easier,497,1394665,73,13,2,6,0,3,5.615384615384615,1,1,0.35,180
v=BAT2hLp6muM,WINTER CAMPING IDEAS || 14 Life-Saving Camping Hacks You Will Definitely Like,491,1529270,77,12,3,3,0,2,6.416666666666667,1,0,0.0,180
v=zhKPdPS48tY,ONE MINUTE DRAWING LESSON #shorts,48,17968469,33,5,1,4,1,0,6.6,0,0,0.0,180
v=BzNqG0TBz1s,18 SMART LIFE HACKS FOR EVERY OCCASION || Creative 3D Pen Ideas,516,2527487,63,12,2,7,0,1,5.25,1,1,0.35714285714285715,180
v=jMbovU8VTHM,WE TRIED crazy PHONE HACKS to see if they actually work,488,2525003,55,11,0,4,7,4,5.0,0,0,-0.3,180
v=SBJTQn3Xu-A,BOYS vs GIRLS || Cool TikTok hacks #shorts,59,2426182,42,8,3,2,3,0,5.25,0,0,0.35,180
v=1kxb11UQ-OU,How To Hide Candy From a Child! 17 Brilliant Ways To SNEAK SNACKS & Food,530,1498012,72,15,2,2,1,5,4.8,1,0,0.9,180
v=CjcVH96TnAs,Looks Awesome! Easy PHOTO HACKS Anyone Can Do #shorts,60,76628556,53,9,2,2,1,2,5.888888888888889,0,0,0.7166666666666667,180
v=aCtm60gOWMw,20 GENIUS ORGANIZING HACKS | Cool Ideas And DIY Crafts To Transform Your Home,499,4737713,77,14,1,4,0,3,5.5,1,1,0.35,180
v=Zp-bTeKb7qg,3D PEN HACKS || Unbelievable things you can do with a 3D pen and hot glue,501,2675240,73,16,2,4,10,6,4.5625,1,1,0.0,180
v=J2aR2ycNGyU,Ouch! First Aid Hacks for Emergencies #shorts,51,66979593,45,7,2,0,2,1,6.428571428571429,0,0,0.25,180
v=dSyzaiISa_c,21 AMAZING PLANTS IDEAS || DIY Gardening Tricks You Should Know,617,6613593,63,11,2,4,0,2,5.7272727272727275,1,1,0.6000000000000001,180
v=UHw65s5njBw,Painting Techniques for Beginners and PRO #shorts,60,13682218,49,7,1,1,3,2,7.0,0,0,0.0,180
v=U8dLGVC6laE,15 AWKWARD MOMENTS || BEAUTY AND MAKEUP HACKS FOR A GORGEOUS LOOK,510,2151821,65,12,2,10,0,3,5.416666666666667,1,1,0.04999999999999999,210
v=WjjCsvgODeg,LIFE HACKS FOR PARENTS || Travel and Camping Gadgets for Smart Moms and Dads #shorts,53,46150101,84,15,3,4,4,4,5.6,0,0,0.21428571428571427,210
v=ON3eF9gCDr8,"YUM! 22 EASY FAST FOOD HACKS || Cooking Ideas, Tricks To Avoid Fails In Kitchen",491,4709212,79,15,4,5,0,2,5.266666666666667,1,0,0.04444444444444443,210
v=4sYcGLje8vA,How to cook EGGS like a chef #shorts,52,18059825,36,8,1,1,6,3,4.5,0,0,0.0,210
v=Pyia51vIgL4,16 Cool Decor Ideas and DIY Furniture || GENIUS SOLUTIONS FOR YOUR HOME,491,1774064,71,13,2,6,1,3,5.461538461538462,1,1,0.35,210
v=wQwue2MBe-Q,"SNEAK SNACKS Anywhere You Go! | Awesome Ways to SNEAK FOOD Into Hospital, School, Club",511,3521943,86,15,4,4,1,3,5.733333333333333,0,0,1.0,210
v=xBEH0tSUMHA,15 DIY CARDBOARD CRAFTS || Easy Upgrade Hacks and Plastic Recycle Ideas,491,2443929,71,12,2,3,1,1,5.916666666666667,1,1,0.43333333333333335,210
v=FwdmGwyvpRA,100+ SMART PARENTING HACKS AND CRAFTS || DIY Ideas And Easy Activities Every Mom and Dad Should Know,7080,2082557,100,18,3,6,1,4,5.555555555555555,1,1,0.3238095238095238,210
v=QyFmm0Uw0C4,CRAZY HOME DECOR IDEAS || Cheap DIY Furniture Hacks And Repair Tips #shorts,48,22637186,75,13,3,5,1,1,5.769230769230769,0,0,-0.09999999999999998,210
v=IaU9gdUXqA0,GREAT IDEAS FOR YOUR KITCHEN || Unusual Food Hacks #shorts,57,25190575,58,10,3,5,1,2,5.8,0,0,0.5,210
v=V2FKD3xYLUg,29 PARENTING HACKS AND GADGETS || Cool life hacks and funny ideas for parents,605,16456632,77,14,2,4,7,3,5.5,1,1,0.3,210
v=kNQxuMZrJh8,BOYS vs GIRLS || Epic Pranks For Friends #shorts,60,83289116,48,9,3,2,2,1,5.333333333333333,0,0,0.1,210
v=r3e2DhXOQT0,CLEVER CAMPING IDEAS For a Perfect Time Outdoors! #shorts,56,37001355,57,9,2,3,2,2,6.333333333333333,0,0,0.5833333333333334,210
v=rPZScSxSK40,27 BEST TRICKS || Secrets Of Best Magic Tricks And Funny Hacks,599,2221851,62,12,2,2,0,2,5.166666666666667,1,1,0.6875,210
v=YONLAozLh0M,COOL PREGNANCY HACKS FOR MOMS #shorts,54,16446352,37,6,1,5,1,1,6.166666666666667,0,0,0.35,210
v=FADD5_nANBs,COUPLES PRANKS || 22 Funny Life Hacks and Gift Ideas,654,5049686,52,10,2,2,1,1,5.2,1,0,0.25,210
v=NI0PngB4-XQ,3D PEN VS GLUE GUN! 17 Cool Hacks And Crafts For You,608,22870129,52,12,1,5,0,3,4.333333333333333,1,1,0.35,240
v=vJRoXZVHOyQ,30 COOL HACKS AND CRAFTS To Make Your Life Easier,637,4478790,49,10,0,4,0,3,4.9,1,1,0.35,240
v=2j69K3ozCjA,28 PARENTING HACKS From Crafty Moms And Dads || Tips for Being Friends with Your Child,637,34016635,86,16,2,2,2,6,5.375,1,1,0.4,240
v=_Vd1aWLZZ40,We tried building an igloo in the backyard and here's what happened,613,3668803,67,12,1,0,11,6,5.583333333333333,0,0,0.0,240
v=9ZgVg4d2xLA,23 SMART LIFE HACKS FOR EVERY OCCASION,616,14184643,38,7,0,6,0,1,5.428571428571429,1,1,0.21428571428571427,240
v=ASGRB47_pxo,COOL JEANS HACKS || Incredible Clothing Tricks You Must Know,715,4254017,60,10,2,3,0,1,6.0,0,0,0.625,240
v=trRMuyCt9gg,26 BEST LIFE HACKS || Cool 3D Pen Crafts and Parenting Ideas Of All Time,685,7151418,72,15,2,4,1,3,4.8,1,1,0.675,240
v=FcG45_dpQmI,SMART PARENTING HACKS AND CRAFTS #shorts,52,89794350,40,6,1,5,1,1,6.666666666666667,0,0,0.21428571428571427,240
v=ZMPPh3n65iM,DIY CAR MADE FROM RUBBISH || Cool Craft From Nuts and Bolts,709,2962586,59,12,2,5,1,3,4.916666666666667,0,0,0.35,240
v=Dpg-qq2j_6I,22 BRILLIANT CLOTHES HACKS || Cool DIY Upgrade Ideas,671,12492209,52,9,2,4,0,0,5.777777777777778,1,1,0.625,240
v=n14Emy6pRyU,WE TESTED VIRAL Tik Tok HACKS TO SEE IF THEY WORK | 23 Ideas And Tricks You Should Know,674,12494055,87,19,1,9,0,7,4.578947368421052,1,0,0.0,270
v=-gpDNNnmVT0,Amazing Microscopic World! Common Objects Under The Microscope || HOME EXPERIMENTS,727,3780750,82,11,3,2,0,2,7.454545454545454,0,0,0.22500000000000006,270
v=NPzlzkqomvo,COOL TINY DIYs YOU CAN MAKE IN 5 MINUTES,495,860308,40,9,0,7,0,3,4.444444444444445,1,0,0.175,270
v=vOCqUs2V42U,28 SMART HACKS AND CRAFTS || Bathroom and Toilet Fails and Funny Moments,640,2719654,72,13,2,4,2,3,5.538461538461538,1,1,-0.017261904761904756,270
v=ynXJQYVQGxU,15 EASY AND AMAZING DOLL PARTY DIYS | CELEBRATE WITH CAVE CLUB!,604,898149,63,12,2,10,0,2,5.25,1,1,0.5916666666666668,270
v=R_xbGUg85WY,AWKWARD MOMENTS WE CAN ALL RELATE TO |18 HACKS WITH 3D PENS AND GLUE GUNS THAT SHOULD HELP YOU,599,9964012,94,19,1,18,0,9,4.947368421052632,1,0,-0.6,270
v=2hGvRiThLzk,LAST MINUTE CHRISTMAS DIY CRAFTS | COOL IDEAS WITH GLUE GUN AND OTHER SIMPLE THINGS,673,2097917,83,15,1,14,0,3,5.533333333333333,0,0,0.056249999999999994,270
v=LjQY8ZaKKrg,19 DIY TOYS FOR KIDS || WINTER HOLIDAY CRAFTS AND IDEAS FOR LITTLE PEOPLEⓇ TOYS BY FISHER-PRICEⓇ,601,1079506,96,17,3,15,0,4,5.647058823529412,1,1,-0.1875,270
v=wvURFgWR1YI,COOL WINTER HOLIDAY HACKS || Gift Ideas and Funny Crafts with Thomas & Friends™,619,738283,79,14,3,4,2,2,5.642857142857143,0,0,0.3,270
v=ksiQOQIuIng,3D PEN CRAFTS || 15 Cool DIY Ideas You Need To Try,603,18930154,50,12,2,4,0,2,4.166666666666667,1,1,0.35,270
v=Z1-Yu1AJFYs,14 COOL DIYS FOR DOLLS | HAVE FUN WITH CAVE CLUB!,569,520941,49,11,2,9,0,3,4.454545454545454,1,1,0.3625,270
v=OWTEUxgwHDo,AWESOME FASHION LOOKS WITH INKBOX TATTOOS | THEY LOOK SO REAL!,627,988405,62,11,2,10,0,3,5.636363636363637,0,0,0.625,270
v=y11XkfRtxaA,CHRISTMAS DECOR AND GIFT IDEAS || Cool DIY Crafts and Gift Wrapping Hacks For Winter Holidays,602,1909565,93,16,2,6,1,3,5.8125,0,0,0.35,270
v=4MizRUKbagU,AWESOME HACKS AND SCHOOL SUPPLIES IDEAS || 5-Minute Tips For Smart Students,697,4105182,75,12,3,6,0,2,6.25,1,0,0.6071428571428571,270
v=ae7Ar6f5-30,Hot glue is back! 21 GLUE GUN HACKS and DIYs,701,9451370,44,10,1,3,4,2,4.4,1,0,0.125,300
v=IFV6X8vqXuU,DIY MINIATURE HOUSE FROM LITTLE BRICKS AND CEMENT,608,13727715,49,8,0,8,0,2,6.125,0,0,-0.1875,300
v=uevl8RsuTq8,"YUM! 18 Crazy Ways to SNEAK SNACKS Anywhere You Go || How to Sneak Food Into The Movies, Into Class",625,19183352,99,20,4,3,2,7,4.95,1,0,-0.6,300
v=IbtHwE-fbEM,SATISFYING SLIME HACKS || Relaxing ASMR video,672,1952600,45,7,2,4,1,0,6.428571428571429,0,0,0.5,300
v=y71xodUTjis,19 DIY T-SHIRT DESIGNS YOU CAN MAKE AND SELL IN 5 MINUTES || How To Start An Online Business,607,1916276,92,19,3,10,0,7,4.842105263157895,1,1,0.0,300
v=LvD3TIjDd0s,COOL FOOD HACKS AND FUNNY TRICKS || 27 FOODS YOU CAN WAFFLE IRON!,648,5895210,65,13,3,11,0,3,5.0,1,0,0.33125,300
v=6VhEKTo2B5I,Welcome to our TREEHOUSE! Easy DIY Project For Beginners with Pallets and Workshop Gadgets,631,6420988,90,14,1,2,4,5,6.428571428571429,0,0,0.7166666666666667,300
v=r-KNYcxFxxg,I NEED IT! 28 smart gadgets for your home and kitchen || Organization hacks and ideas,693,3091093,85,16,3,3,10,5,5.3125,1,0,0.21428571428571427,300
v=rzTC61xsiD0,POPULAR VS NERD STUDENT. 12 DIY school pranks and hacks by 5-Minute crafts,617,3476935,74,13,2,5,6,2,5.6923076923076925,1,0,0.6,330
v=HdO6F2ivWWQ,REUSE! 27 Easy Hacks & DIY Ideas to Recycle Anything,650,7033625,52,10,2,2,1,1,5.2,1,0,0.43333333333333335,330
v=9V1zYa1LiVs,"25 EASY DECOR IDEAS || DIY Slime, Candle Crafts And Notebook Decor",811,1831127,66,12,3,4,0,1,5.5,1,1,0.43333333333333335,330
v=LgnW8ChukFs,"HALLOWEEN PRANKS AND DIYs || Spooky Makeup And Costumes Ideas, Crazy Halloween Room Decor",853,2262847,89,14,3,3,0,2,6.357142857142857,0,0,-0.6,330
v=2myNLIvIBEs,COOL HALLOWEEN DECOR AND COSTUMES YOU CAN DIY IN NO TIME,628,6151983,56,11,0,11,0,5,5.090909090909091,0,0,0.35,330
v=Cwn7gZNew_c,"32 CLEVER FOOD HACKS TO MAKE IN 5 MINUTES || Tasty Recipes, Baking Tips And Kitchen Hacks",900,2251769,89,17,3,7,0,3,5.235294117647059,1,1,0.16666666666666666,330
v=N8I7EnwSYVM,"MOST SATISFYING LIFE HACKS EVER || SLIME AND JELLY DIYs, SCIENCE AND MAGIC TRICKS",881,1216321,81,14,3,12,0,3,5.785714285714286,0,0,0.5,330
v=nUGGymkY0tI,We TESTED Viral TikTok Hacks || 20 HANDY LIFE HACKS FOR ANY OCCASION TO MAKE YOUR LIFE EASIER,847,1961726,93,18,2,12,0,5,5.166666666666667,1,0,0.6,330
v=nu_LGYxDYag,ASMR VILLAGE FOOD || My 83 Years Grandma Cooking Pasta || Delicious Homemade Food And Recipes,779,691707,93,16,4,3,0,2,5.8125,1,0,1.0,330
v=u7kX3a-6SLM,SATISFYING PAINTING ART || Acrylic Pouring Paint Techniques || How to PAINT for beginners,900,2616186,89,14,4,4,3,3,6.357142857142857,0,0,0.5,330
v=msmxXwkVQhg,"FAKE SPONGE CAKE || 25 Crazy And Quick DIY Hacks | Clean, Tidy Up And Organize Your House",900,977957,89,18,4,4,0,4,4.944444444444445,1,0,0.039999999999999966,330
v=ZRXd6lstRYs,"12 Cool Recycling Crafts To Make At Home || Recycle Toys, Paper And Plastic",868,1182687,75,14,3,0,0,3,5.357142857142857,1,1,0.35,330
v=obCT76j8wFM,27 PLANT AND GARDEN HACKS || Easy Ways To Grow Seeds And DIY Backyard Upgrades,896,3088530,78,15,2,5,0,3,5.2,1,1,0.43333333333333335,330
v=6EaqpeTad-8,33 HACKS TO FIX ANYTHING QUICKLY || Repair Life Hacks And Gadgets,900,1718636,65,12,2,5,0,2,5.416666666666667,1,1,0.3333333333333333,330
v=bfLd-QJdp1s,31 SMART PARENTING HACKS AND GADGETS || DIY Clothes Ideas And Easy Activities Every Mom Should Know,960,22086600,99,17,2,6,0,3,5.823529411764706,1,1,0.3238095238095238,330
v=7k7uNMQNl7E,31 UNEXPECTED BEAUTY HACKS || Girly Tips And Tricks || Makeup Ideas And Clothes Recycling DIYs,900,2911790,94,16,4,3,0,2,5.875,1,1,0.1,330
v=AFkK6gm5HOE,"28 CAMPING GADGETS YOU NEED || Outdoors And Travel Hacks And Tricks, Must-Know Survival Tips",900,3623038,92,15,4,4,0,3,6.133333333333334,1,1,0.0,330
v=nDtTOkPmidk,29 GENIUS LIFE HACKS FOR EVERYDAY SITUATIONS || DIY Tips And Tricks To Make Your Life Easier,1020,2088216,92,17,2,7,0,4,5.411764705882353,1,1,-0.2,330
v=UbV_cgSu6GE,UPGRADE YOUR OLD CLOTHES IN A MINUTE || Creative ANd Quick Clothes Ideas And Alterations,900,1849215,88,15,2,7,0,5,5.866666666666666,0,0,0.3111111111111111,365
v=kDJz1356L-Y,CRAZY WATERMELON IDEAS || 25 Kitchen Tips And Cooking Ideas For Any Occasion,1140,1342144,76,13,2,3,0,3,5.846153846153846,1,0,-0.6,365
v=ZRL76ZvYlOg,"CUTE DIY HOUSE WITH WOODEN PALLETS || 23 DIY Projects With Epoxy And Wood, Workshop Gadgets",768,2153691,91,16,3,7,0,3,5.6875,1,0,0.25,365
v=1V-kL0BaZ1k,"28 LATEST GADGETS YOU NEED IN YOUR LIFE || KITCHEN, SUMMER, CAMPING, BEACH GADGETS AND HACKS",1020,2584951,92,16,5,14,0,4,5.75,1,1,0.5,365
v=P-jAY7V7wJM,33 AMAZING CHOCOLATE AND PASTRY IDEAS || DIY Kitchen Hacks And Simple Dessert Recipes,960,1698339,85,14,2,6,0,2,6.071428571428571,1,1,0.30000000000000004,365
v=72aRKbj4ZIs,3D PEN CAN FIX YOUR LIFE || 36 REUSE AND RECYCLE CRAFTS AND DIYs || DIY Helicopter And BBQ Grill,1080,10043726,96,20,4,13,0,5,4.8,1,1,0.0,365
v=Ny4DvQrCOH4,WEIRD BEAUTY AND HAIR GADGETS TESTED || 32 Beauty Tricks And Makeup Hacks For Girls,900,2163938,83,15,2,6,0,3,5.533333333333333,1,0,-0.5,365
v=1pAkIPdzeZ0,FUNNY THINGS ONLY GIRLS UNDERSTAND || Clever Life Hacks For Girls And Relatable Couple Situations,877,2465978,97,15,2,5,0,3,6.466666666666667,0,0,0.13888888888888887,365
v=W5-7U0W6ILk,29 Fantastic Plant Hacks And DIY Gardening Ideas || GARDEN GADGETS AND TOOLS,960,5910381,76,13,2,5,0,2,5.846153846153846,1,1,0.4,365
v=00qJJZVVLTw,HUGE DIY BOAT || 25 AWESOME RECYCLING CRAFTS YOU CAN MAKE FROM OLD STUFF,836,3083123,72,14,2,12,0,3,5.142857142857143,1,0,0.5000000000000001,365
v=vwb0uwwnIPQ,"COOL 3D PEN CRAFTS || 31 DIY DECOR IDEAS, CEMENT AND PAINT CRAFTS",960,6665963,65,13,3,11,0,1,5.0,1,0,0.35,365
v=ovMRb7atXvg,28 CLEVER CAMPING IDEAS || DIY TRAVEL HACKS TO HELP YOU ON A TRIP,1200,17852781,65,14,2,12,0,4,4.642857142857143,1,1,0.16666666666666666,365
v=JDPLtRAbpq0,30 HACKS AND CRAFTS TO SOLVE YOUR EVERYDAY PROBLEMS || How To Relax And Make Your Life Easier,839,2176921,93,18,2,8,0,7,5.166666666666667,1,1,-0.2,365
v=Vx-nwsk1ECw,"36 INCREDIBLE GADGETS YOU NEED TO TRY || Kitchen, Travel, Sewing, Pet Gadgets And Tools",960,2873389,87,15,5,6,0,3,5.8,1,1,0.9,365
v=8PN422dMHRM,MINIATURE CRAFTS || 20 Cute And Useful DIYs And Decor Ideas,900,2212317,59,11,2,2,0,2,5.363636363636363,1,0,0.4,365
v=Gqlm9l_O-20,"37 GIRLY HACKS FOR ANY OCCASION || Clothes And Beauty Life Hacks, Makeup And Hair Transformations",1200,1840204,97,16,3,5,0,4,6.0625,1,1,0.0,365
v=svCvtxnqktQ,"36 DIY HOME DECOR || Recycling Toys, Shells, Bottles, Cans And Tins",866,1225211,67,12,5,3,0,1,5.583333333333333,1,1,0.0,365
v=xY46caoQVC0,"33 HANDY EVERYDAY LIFE HACKS || Genius DIY Ideas For Cleaning, Organization, Glue Gun And Slime",787,12968880,95,16,4,5,0,2,5.9375,1,1,0.19999999999999998,365
v=8whHr6fTUPk,27 Stunning Clothing Tricks That Will Save Your Money,900,1535768,53,9,0,0,0,3,5.888888888888889,1,1,0.5,365
v=E9fy2KKLIGQ,24 Kitchen Hacks To Save Your Time And Money,900,870190,44,9,0,0,0,3,4.888888888888889,1,1,0.0,365
v=HL2S-cKlTyk,32 Sweet Summer Ideas And Recipes,1080,979723,33,6,0,0,0,1,5.5,1,1,0.35,365
v=Gb4bTchkCFg,27 Watermelon Party Hacks and Ideas,858,408219,35,6,0,0,1,1,5.833333333333333,1,1,0.0,365
v=u85aM-USXp4,AMAZINGLY COOL MINIATURE DIY FOOD IDEAS,1200,1853428,39,6,0,6,0,0,6.5,0,0,0.35,365
v=QCTMr2Ej4tY,"29 Unbelievable Food Ideas You Need To Try || Easy Recipes, Kitchen Tips And Tricks",1200,730641,83,15,3,0,0,3,5.533333333333333,1,1,0.09166666666666667,365
v=PyAzA996FMc,28 Satisfying Slime Hacks You Need To Try,900,2131089,41,8,0,0,0,2,5.125,1,1,0.5,365
v=9Lz0Y93HwxM,28 Awesome Recipes And DIYs You Can Make Yourself,960,304452,49,9,0,0,0,4,5.444444444444445,1,1,1.0,365
v=OXdXpDHTaRA,26 Fantastic Beauty Tricks That Will Make Your Skin Shine,745,549265,57,10,0,0,0,3,5.7,1,1,0.4,365
v=88HmpV4wPcg,Sneaking pets || 33 Weird hacks and tricks for pet owners,960,2561121,57,11,2,0,7,2,5.181818181818182,1,0,-0.5,365
v=RDwJAjjEBZI,30 Amazing Hacks For A White Smile || Beauty Tricks and Tips,960,6923621,60,12,2,1,1,3,5.0,1,1,0.30000000000000004,365
v=DqWOCoaEQB8,Food Ideas || Colorful snacks and desserts for your summer party,840,490096,64,11,2,0,7,3,5.818181818181818,0,0,0.3,365
v=0uJl8LrJXRY,DIY Fake Piercings At Home || 28 Creative Girly DIYs and Hacks,871,9766281,62,12,2,1,1,2,5.166666666666667,1,0,0.0,365
v=9p-Xi6gM__4,MINI SWORD || 5 SHARP MINI DIYs AND CRAFTS,834,248480,42,9,2,6,0,1,4.666666666666667,1,0,-0.125,365
